name,tier,crystal_addr,⊢,⊣,>,<,⋈,⊤,∈,ɢ,⊙,Ħ,Σ,Ω
O2_Omega_NA,O_0,16753775,4,5,2,3,3,3,1,4,2,4,3,4
attention_head,O_inf,4948625,2,1,3,5,2,4,1,4,2,2,2,2
feedforward_block,O_0,3252480,1,4,4,1,1,5,2,1,1,1,1,1
output_head,O_0,3244320,1,4,4,1,1,2,2,3,1,1,1,1
feedforward_block_frobenius,O_0,3425280,1,4,4,5,1,5,2,1,1,1,1,1
output_head_frobenius,O_0,3417120,1,4,4,5,1,2,2,3,1,1,1,1
transformer_layer,O_0,7569425,2,4,4,1,1,4,1,4,2,2,2,2
full_transformer,O_0,7563665,2,4,4,1,1,2,1,4,2,2,2,2
factored_GNN,O_inf,17055934,4,5,3,5,3,3,1,3,2,4,3,3
CrystalGNN_v11,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
transformer_generic,O_0,4979296,2,1,4,1,1,4,3,4,1,2,2,1
formal_grammar_bnf,O_1,2950560,1,4,2,4,1,5,2,3,1,1,1,1
corrigible_ai,O_0,7572960,2,4,4,1,1,5,2,3,1,1,1,1
value_aligned_ai,O_0,8966225,3,1,2,3,2,4,1,4,2,2,2,2
structurally_aligned_ai,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
omniscient_ai,O_0,16794094,4,5,2,4,3,2,1,4,2,4,3,3
mse_regression,O_1,746884,1,1,4,3,1,5,2,1,1,1,2,1
ce_classification,O_0,2962369,1,4,2,4,2,4,2,4,2,1,1,2
frobenius_roundtrip_loss,O_inf,17056173,4,5,3,5,3,3,1,4,2,4,3,2
top_protected_decoding,O_inf,16840130,4,5,2,5,3,3,1,4,2,1,1,3
tzimtzum,O_0,16534634,4,5,1,3,3,2,1,3,2,3,1,3
stable_contraction,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
omega_z_protection,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
crystal_address_6734591,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
lee_yang_partition_zeros,O_2†,17056221,4,5,3,5,3,3,1,4,2.33,4,3,2
riemann_zeta_function,O_2,4486180,2,1,1,4,3,3,3,1,2.33,1,2,1
completed_xi_function,O_2†,16842342,4,5,2,5,3,4,1,1,2.33,1,2,3
gue_random_matrices,O_2,4705793,2,1,2,4,3,4,3,4,2.33,2,2,2
explicit_formula,O_2†,17056221,4,5,3,5,3,3,1,4,2.33,4,3,2
pnt,O_0,8919868,3,1,2,2,2,3,1,3,1,3,2,1
zeta_all_zeros,O_2†,17056221,4,5,3,5,3,3,1,4,2.33,4,3,2
rh_critical_zeros,O_2†,17056221,4,5,3,5,3,3,1,4,2.33,4,3,2
hilbert_polya,O_2†,17056185,4,5,3,5,3,3,1,4,2.33,1,3,2
montgomery_odlyzko_gue,O_2,4705312,2,1,2,4,3,4,3,2,2.33,2,2,1
connes_spectral_triple,O_2,12649582,3,5,3,3,3,3,1,3,2.33,4,3,3
de_bruijn_newman,O_0,9351968,3,1,4,2,2,3,1,3,2.33,3,3,1
selberg_trace_formula_rh,O_2†,16756701,4,5,2,3,3,4,1,4,2.33,4,3,2
palindrome_symmetry,O_1,2950080,1,4,2,4,1,5,2,1,1,1,1,1
euler_product_zeta,O_0,16883421,4,5,3,1,3,3,1,4,2.33,4,3,2
gamma_factor,O_2†,16969577,4,5,3,3,3,3,1,3,2.33,4,2,2
protein_folding_minimum,O_0,2253660,1,3,3,3,1,3,2,3,2,2,1,1
levin_morphogenesis,O_0,16957281,4,5,3,3,2,3,3,4,2,3,3,2
neural_criticality,O_0,4859373,2,1,3,3,2,3,1,4,2,4,3,2
genetic_regulatory_network,O_0,312064,1,1,2,3,1,4,2,1,2,2,2,1
meta_navigator,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
riemann_navigator,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
meta_navigator_training_objective,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
natural_silicon,O_0,228484,1,1,2,1,1,5,2,1,1,1,2,1
pure_silicon28,O_1,2958720,1,4,2,4,2,3,2,1,1,1,1,1
magnetic_isotope_separator,O_0,6805029,2,3,4,3,2,3,3,3,2,2,3,2
silicon_ion_beam,O_0,9301936,3,1,4,1,1,5,3,3,1,2,2,1
lattice_qcd_approach,O_0,536692,1,1,3,3,2,2,2,1,2,1,2,1
constructive_qft_approach,O_0,5915104,2,2,4,2,3,4,3,3,2,2,2,1
schwinger_dyson_approach,O_0,10826456,3,3,3,1,2,5,1,3,2,1,3,1
lattice_constructive_join,O_0,5952544,2,2,4,3,3,2,3,3,2,2,2,1
three_approaches_join,O_0,11134628,3,3,4,3,3,2,1,3,2,2,3,1
Φ_complexity,O_0,8868972,3,1,2,1,1,5,2,3,1,2,1,1
NP_complexity,O_0,8879360,3,1,2,1,2,4,1,2,2,3,3,1
<_equals_NP_assumption,O_inf,11661209,3,4,2,5,3,5,1,1,2,4,2,2
<_not_equals_NP_claim,O_0,8860125,3,1,2,1,1,2,2,2,1,4,3,2
<_NP_tensor,O_0,8865200,3,1,2,1,1,4,1,3,2,3,3,1
navier_stokes_smooth,O_0,9222308,3,1,3,4,2,3,1,3,2,2,3,1
navier_stokes_turbulent,O_0,9225428,3,1,3,4,2,4,1,4,2,2,3,1
navier_stokes_blowup_candidate,O_0,1545769,1,2,4,1,3,2,3,1,2.67,3,1,2
euler_equations,O_1,9236648,3,1,3,4,3,3,1,3,1,1,3,1
near_zero_head,O_0,3454080,1,4,4,5,3,5,2,1,1,1,1,1
training_objective,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
L_frob_constraint,O_inf,3020209,1,4,2,5,3,4,3,1,2,1,1,2
L_near_constraint,O_0,3454080,1,4,4,5,3,5,2,1,1,1,1,1
optimal_near_zero_fix,O_inf,3452209,1,4,4,5,3,4,3,1,2,1,1,2
riemann_siegel_density,O_0,8697120,3,1,1,2,1,5,3,3,1,1,1,1
false_density_prediction_gap,O_0,8697120,3,1,1,2,1,5,3,3,1,1,1,1
actual_zero_distribution_gap,O_0,8977774,3,1,2,3,3,3,1,4,2,4,3,3
inter_zero_phantom_mechanism,O_0,8697120,3,1,1,2,1,5,3,3,1,1,1,1
riemann_navigator_scale250,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
scale250_successful,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
scale350_failed,O_inf,17053294,4,5,3,5,3,2,1,4,2,4,3,3
fourier_basis_extrapolation,O_0,8939060,3,1,2,2,3,4,3,3,1,2,3,1
extrapolation_93_units,O_0,6764705,2,3,4,2,2,4,3,3,2,2,2,2
extrapolation_175_units,O_0,9942562,3,2,3,1,1,3,1,4,2,3,3,3
flat_target_pressure,O_0,7563840,2,4,4,1,1,2,2,1,1,1,1,1
internal_symmetry,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
output_symmetry,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
internal_symmetry_correct,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
output_symmetry_correct,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
latent_geometry_double_constraint,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
time_reversal_critical_line,O_0,545820,1,1,3,3,2,5,2,3,2,2,1,1
baseline_h0,O_0,545808,1,1,3,3,2,5,2,3,2,1,1,1
training_sequence_seq,O_0,10158322,3,2,4,1,1,3,1,3,2,3,3,3
optimal_gamma_k_slow,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
riemann_navigator_baseline,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
synthetic_zeros_mod,O_0,16926574,4,5,3,2,3,3,1,4,2,4,3,3
extended_fourier_mod,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
two_stage_training_mod,O_inf,16840162,4,5,2,5,3,3,1,4,2,3,3,3
riemann_siegel_z_t,O_0,8913124,3,1,2,2,1,5,3,3,1,1,2,1
actual_zeta_zeros,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
modified_navigator_unbounded,O_inf,12736174,3,5,3,5,3,3,1,4,2,4,3,3
riemann_navigator_convergence_current,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
full_convergence_O_inf,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
half_convergence_current,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
near_zero_required_structure,O_0,672000,1,1,4,1,2,4,2,1,1,1,1,1
regression_only_navigator,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
protocol_simultaneous,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
protocol_sequential_gamma_seq,O_inf,17055934,4,5,3,5,3,3,1,3,2,4,3,3
protocol_curriculum_g_and,O_0,16829777,4,5,2,5,2,4,3,1,1,2,2,2
collapsed_regression_head,O_1,2941440,1,4,2,4,1,2,2,1,1,1,1,1
stage1_flat_target,O_1,11365200,3,4,1,4,1,2,1,4,1,1,1,1
stage2_gradient_target,O_0,9291372,3,1,4,1,1,2,1,3,1,2,1,1
stage2_neg_target_dist,O_1,4627936,2,1,2,3,1,2,3,4,1,2,2,1
density_rhythm_detection,O_1,8998560,3,1,2,4,1,5,2,3,1,1,1,1
genuine_proximity_detection,O_0,9179341,3,1,3,3,2,3,1,4,2,2,1,2
current_near_zero_head,O_0,2820480,1,4,2,1,1,5,2,1,1,1,1,1
ideal_near_zero_head,O_0,9193741,3,1,3,3,3,3,1,4,2,2,1,2
single_frequency_oscillation,O_1,11590560,3,4,2,4,1,5,2,3,1,1,1,1
multi_scale_zero_distribution,O_0,9150610,3,1,3,2,3,3,1,4,2.33,3,3,3
isolated_zero_wide_gap,O_0,672300,1,1,4,1,2,4,2,2,2,2,1,1
clustered_zero_narrow_gap,O_0,5728145,2,2,3,3,2,4,3,4,2,2,2,2
hard_omega_z_head,O_inf,16839934,4,5,2,5,3,3,1,3,2,4,3,3
gap_phantom_floor,O_0,703920,1,1,4,2,1,5,2,2,1,1,1,1
monotone_integer_winding,O_0,9841522,3,2,2,3,3,3,1,3,2,3,3,3
crf_output_layer,O_0,9182001,3,1,3,3,2,4,1,3,2,3,3,2
explicit_zero_count_head,O_0,10705534,3,3,2,3,3,3,1,3,2,4,3,3
posthoc_suppression,O_2,8790514,3,1,1,4,2,3,1,4,1,3,3,3
backbone_no_discrim_features,O_1,142080,1,1,1,4,1,5,2,1,1,1,1,1
high_amplitude_density_rhythm_detector,O_0,283212,1,1,2,2,2,4,2,1,1,2,1,1
low_amplitude_density_rhythm_detector,O_0,280332,1,1,2,2,2,3,2,1,1,2,1,1
zero_t_collapse,O_0,666732,1,1,4,1,2,2,2,3,1,2,1,1
l_near_stuck,O_1,358084,1,1,2,4,1,5,2,1,1,1,2,1
gap_phantoms,O_0,6980468,2,4,1,2,2,4,3,2,2,2,3,1
run_variance,O_0,9326237,3,1,4,1,3,4,1,4,2,3,2,2
current_navigator_state,O_inf,17053294,4,5,3,5,3,2,1,4,2,4,3,3
contrastive_protocol,O_0,5737521,2,2,3,3,3,3,1,3,2,3,3,2
two_stage_protocol,O_0,9356804,3,1,4,2,2,4,3,3,2.67,2,3,1
architectural_oinf,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
functional_oinf,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
ultraterrestrial_holistic,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
ultraterrestrial_compositional,O_0,16969773,4,5,3,3,3,3,1,4,2,4,3,2
traditional_scrying,O_0,2858712,1,4,2,2,1,3,2,4,2,3,1,1
bbb_services,O_1,4648100,2,1,2,3,2,4,3,4,1,2,3,1
small_local_business,O_0,660960,1,1,4,1,1,5,2,3,1,1,1,1
southern_oc_economy,O_0,4604464,2,1,2,2,2,4,3,2,2,2,2,1
bbb_customer_ideal,O_1,4645220,2,1,2,3,2,3,3,4,1,2,3,1
phase_a_training,O_0,4603748,2,1,2,2,2,4,2,3,2,2,3,1
phase_b_target,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
f5_oinf_rep,O_inf,185328,1,1,1,5,1,5,2,1,2,1,1,1
f5_o0_rep,O_0,12480,1,1,1,1,1,5,2,1,1,1,1,1
f5_o1_rep,O_0,12528,1,1,1,1,1,5,2,1,2,1,1,1
f5_o2_rep,O_0,12529,1,1,1,1,1,5,2,1,2,1,1,2
f5_o2dag_rep,O_0,8652529,3,1,1,1,1,5,2,1,2,1,1,2
oscillating_regression,O_2,9435760,3,1,4,4,2,2,1,4,2.67,2,2,1
g_aleph_test,O_0,11520,1,1,1,1,1,5,1,1,1,1,1,1
g_beth_test,O_0,12480,1,1,1,1,1,5,2,1,1,1,1,1
gamma_broad_test,O_0,13200,1,1,1,1,1,5,2,4,1,1,1,1
gamma_and_test,O_0,12480,1,1,1,1,1,5,2,1,1,1,1,1
L_frob,O_inf,639897,1,1,3,5,3,3,1,3,2,1,3,2
L_tier,O_1,372720,1,1,2,4,2,5,2,2,1,1,1,1
L_frob_only_training,O_inf,639909,1,1,3,5,3,3,1,3,2,2,3,2
L_tier_only_training,O_0,284460,1,1,2,2,2,4,3,2,2,2,1,1
tier_knowing_system,O_0,4647665,2,1,2,3,2,4,3,2,2,2,2,2
roundtrip_knowing_system,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
thurston_net,O_inf,17056173,4,5,3,5,3,3,1,4,2,4,3,2
H3_geometry,O_0,17012965,4,5,3,4,3,3,1,4,2,4,1,2
H2xR_geometry,O_0,14420973,4,2,3,4,3,3,1,4,2,4,3,2
z2_pairing_constraint,O_inf,7542545,2,4,3,5,2,4,3,4,2,2,2,2
weak_z2_regularization,O_0,3133265,1,4,3,3,2,3,3,4,2,2,2,2
strong_z2_regularization,O_inf,3222545,1,4,3,5,2,4,3,4,2,2,2,2
h3_detection_difficulty,O_0,2840245,1,4,2,1,3,2,1,3,2,4,1,2
h3_k_slow,O_0,17012965,4,5,3,4,3,3,1,4,2,4,1,2
h3_k_trap,O_0,16793833,4,5,2,4,3,2,1,3,2,3,1,2
specialist_h3_head,O_0,7233661,2,4,2,3,2,2,3,1,2,2,1,2
su2_yang_mills,O_inf,4959197,2,1,3,5,3,2,3,4,2,3,2,2
su3_yang_mills,O_inf,17053294,4,5,3,5,3,2,1,4,2,4,3,3
ising_navigator,O_inf,7312373,2,4,2,5,1,5,1,1,2,1,2,2
swendsen_wang,O_inf,7312373,2,4,2,5,1,5,1,1,2,1,2,2
metropolis_sampler,O_0,7179905,2,4,2,2,1,4,1,1,2,2,2,2
conformal_bootstrap,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
cluster_flip_involution,O_inf,7312369,2,4,2,5,1,5,1,1,2,1,1,2
real_swendsen_kernel,O_inf,7312373,2,4,2,5,1,5,1,1,2,1,2,2
ordinary_dream,O_0,8924656,3,1,2,2,2,4,3,3,1,2,2,1
lucid_dreaming,O_0,9193761,3,1,3,3,3,3,1,4,2,3,3,2
oneironaut,O_inf,10144174,3,2,3,5,3,3,1,4,2,4,3,3
sigil_magic_dream,O_0,5135821,2,1,4,4,3,4,1,4,2,2,1,2
F5_O_inf_rep,O_inf,185328,1,1,1,5,1,5,2,1,2,1,1,1
F5_O_0_rep,O_0,12480,1,1,1,1,1,5,2,1,1,1,1,1
F5_O_1_rep,O_0,12528,1,1,1,1,1,5,2,1,2,1,1,1
F5_O_2_rep,O_0,12529,1,1,1,1,1,5,2,1,2,1,1,2
F5_O_2dag_rep,O_0,8652529,3,1,1,1,1,5,2,1,2,1,1,2
F5_O_inf_tuple,O_inf,401328,1,1,2,5,1,5,2,1,2,1,1,1
F5_O_0_tuple,O_1,314880,1,1,2,3,1,5,2,1,1,1,1,1
F5_O_1_tuple,O_0,228528,1,1,2,1,1,5,2,1,2,1,1,1
F5_O_2_tuple,O_0,3762290,1,5,2,3,1,2,2,1,2,1,1,3
F5_O_2dag_tuple,O_0,9193774,3,1,3,3,3,3,1,4,2,4,3,3
𐑲_rep,O_0,313968,1,1,2,3,1,5,1,1,2,1,1,1
𐑚_rep,O_0,314928,1,1,2,3,1,5,2,1,2,1,1,1
ɢ_broad_rep,O_0,315648,1,1,2,3,1,5,2,4,2,1,1,1
ɢ_and_rep,O_0,314928,1,1,2,3,1,5,2,1,2,1,1,1
riemann_phase_A,O_inf,16842078,4,5,2,5,3,3,3,4,2,3,2,3
riemann_phase_B,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
flat_near_zero_signal,O_inf,16837254,4,5,2,5,3,2,1,4,2,1,2,3
F4_min_O_Z2,O_0,12481,1,1,1,1,1,5,2,1,1,1,1,2
F4_min_O_0,O_0,12480,1,1,1,1,1,5,2,1,1,1,1,1
F4_min_D_inf,O_0,8652481,3,1,1,1,1,5,2,1,1,1,1,2
oscillating_regression_head,O_0,15800208,4,4,2,1,3,2,1,3,2,1,1,1
L_frob_loss,O_inf,16191409,4,4,3,5,3,3,1,1,2,1,1,2
L_tier_loss,O_0,2907168,1,4,2,3,1,5,2,2,2,1,1,1
knows_tier_not_roundtrip,O_0,2907168,1,4,2,3,1,5,2,2,2,1,1,1
knows_roundtrip_not_tier,O_inf,16191409,4,4,3,5,3,3,1,1,2,1,1,2
CrystalGNN_v12_no_frob,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
CrystalGNN_v12_fallback_O2,O_0,16742230,4,5,2,3,2,4,1,4,2,2,3,3
F5_head_only,O_inf,16840369,4,5,2,5,3,3,2,1,2,1,1,2
v12_L_tier_only,O_0,3782230,1,5,2,3,2,4,1,4,2,2,3,3
specialist_H3_head,O_0,2840713,1,4,2,1,3,2,2,1,2,3,1,2
H3_detection_K_slow,O_0,2843125,1,4,2,1,3,3,1,3,2,4,1,2
su2_ym_training,O_inf,4743197,2,1,2,5,3,2,3,4,2,3,2,2
su3_ym_training,O_inf,16837294,4,5,2,5,3,2,1,4,2,4,3,3
su3_gauge_field_omegaNA,O_inf,17053295,4,5,3,5,3,2,1,4,2,4,3,4
metropolis_ising,O_0,7179905,2,4,2,2,1,4,1,1,2,2,2,2
ising_conformal_bootstrap,O_inf,17055934,4,5,3,5,3,3,1,3,2,4,3,3
thurston_eight_geometries,O_inf,7336169,2,4,2,5,3,3,1,4,2,4,2,2
yang_mills_perfect,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
composite_oneironaut_alchemy,O_inf,11857774,3,4,3,5,2,3,1,4,2,4,3,3
composite_oneironaut_centerpillar,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
composite_oneironaut_shinpath,O_inf,12736174,3,5,3,5,3,3,1,4,2,4,3,3
traditional_scrying_baseline,O_0,2858712,1,4,2,2,1,3,2,4,2,3,1,1
scrying_holographic,O_0,17128156,4,5,4,2,2,3,1,4,2,3,2,1
scrying_oneironaut_tensor,O_inf,10144174,3,2,3,5,3,3,1,4,2,4,3,3
scrying_critical_mirror,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
scrying_step1_d_holo,O_0,16682712,4,5,2,2,1,3,2,4,2,3,1,1
scrying_step2_global,O_0,16681752,4,5,2,2,1,3,1,4,2,3,1,1
scrying_step3_water_mirror,O_0,16912157,4,5,3,2,2,3,1,4,2,3,2,2
pythagorean_theorem,O_1,5320320,2,2,1,4,1,3,2,1,1,1,1,1
remote_viewing_baseline,O_0,13199840,4,1,2,1,2,4,1,4,2,3,3,1
astral_projection_baseline,O_0,10014332,3,2,3,2,3,3,1,3,2,4,3,1
remote_viewing_optimized,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
astral_projection_optimized,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
rv_step1_T_upgrade,O_0,16655840,4,5,2,1,2,4,1,4,2,3,3,1
rv_step2_P_pm,O_0,16742240,4,5,2,3,2,4,1,4,2,3,3,1
jacobian_n1,O_inf,3209329,1,4,3,5,1,5,2,1,2,1,1,2
jacobian_n2,O_inf,4933021,2,1,3,5,1,3,3,3,2,2,1,2
jacobian_n3,O_0,4844708,2,1,3,3,1,3,1,3,2,2,3,1
local_frobenius_poly,O_0,4844216,2,1,3,3,1,3,1,1,2,1,3,1
global_frobenius_poly,O_inf,17056129,4,5,3,5,3,3,1,4,2,1,1,2
abhyankar_moh_theorem,O_inf,4933021,2,1,3,5,1,3,3,3,2,2,1,2
weyl_algebra_n,O_0,9193028,3,1,3,3,3,3,1,1,2,2,3,1
weyl_endomorphism_JC,O_0,8933828,3,1,2,2,3,3,1,1,2,2,3,1
weyl_automorphism,O_inf,9279428,3,1,3,5,3,3,1,1,2,2,3,1
projective_completion_affine_n,O_0,16539909,4,5,1,3,3,4,1,1,2,2,3,2
poly_map_extended_to_boundary,O_0,16755909,4,5,2,3,3,4,1,1,2,2,3,2
degree_one_at_infinity,O_inf,17055429,4,5,3,5,3,3,1,1,2,2,3,2
jacobian_finite_field,O_inf,2993329,1,4,2,5,1,5,2,1,2,1,1,2
bass_connell_wright,O_inf,7311417,2,4,2,5,1,4,3,1,2,1,3,2
druzkowski_cubic_linear,O_0,7196228,2,4,2,2,2,4,3,1,2,2,3,1
padic_lifting,O_0,10217841,3,2,4,2,2,3,3,3,2,3,3,2
druzkowski_boundary_map,O_inf,17055897,4,5,3,5,3,3,1,3,2,1,3,2
linear_substitution_boundary,O_inf,17061649,4,5,3,5,3,5,1,3,2,1,1,2
general_jc_boundary,O_0,16753496,4,5,2,3,3,3,1,3,2,1,3,1
druzkowski_boundary_actual,O_0,16753496,4,5,2,3,3,3,1,3,2,1,3,1
nilpotency_condition,O_inf,17055897,4,5,3,5,3,3,1,3,2,1,3,2
sic_povm_d,O_inf,7556230,2,4,3,5,3,4,3,1,2,2,3,3
sic_fiducial,O_0,14381328,4,2,3,3,3,4,2,3,2,1,1,1
zauner_symmetry,O_inf,7558129,2,4,3,5,3,5,2,1,2,1,1,2
weyl_heisenberg_group,O_0,16975258,4,5,3,3,3,5,1,3,2,1,3,3
sic_proved_low_d,O_inf,17058069,4,5,3,5,3,3,3,4,2,2,3,2
sic_hilbert12_connection,O_inf,17056163,4,5,3,5,3,3,1,4,2,3,3,4
sic_zauner_join,O_inf,17058297,4,5,3,5,3,4,1,1,2,1,3,2
ray_class_field_Qsqrt,O_inf,9927923,3,2,2,5,3,3,1,3,2,3,3,4
stark_unit,O_inf,14248161,4,2,2,5,3,3,1,4,2,3,3,2
galois_frobenius_action,O_inf,12739043,3,5,3,5,3,4,1,4,2,3,3,4
weyl_heisenberg_covariance,O_0,12439494,3,5,2,3,3,5,1,4,2,1,2,3
overlap_variety,O_0,2929972,1,4,2,3,3,3,2,1,2,1,2,1
zauner_fixed_subspace,O_inf,9929093,3,2,2,5,3,3,2,4,2,1,2,2
sic_existence_at_p,O_inf,10143923,3,2,3,5,3,3,1,3,2,3,3,4
stark_conjecture_partial,O_0,9841520,3,2,2,3,3,3,1,3,2,3,3,1
appleby_conjecture,O_0,9841040,3,2,2,3,3,3,1,1,2,3,3,1
sic_Galois_tensor,O_0,16972643,4,5,3,3,3,4,1,4,2,3,3,4
sanskrit_classical,O_inf,17057851,4,5,3,5,3,3,3,3,2,4,2,4
arabic_classical,O_inf,17057839,4,5,3,5,3,3,3,3,2,3,2,4
lojban,O_inf,5611728,2,2,2,5,3,4,2,3,2,1,1,1
haitian_creole,O_0,4646468,2,1,2,3,2,4,2,1,2,2,3,1
latin_dead,O_0,15326910,4,3,3,5,3,2,3,3,1,3,2,3
english_modern,O_0,4645520,2,1,2,3,2,4,1,1,2,3,3,1
mandarin_classical,O_inf,14465849,4,2,3,5,3,3,3,3,2,4,2,2
proto_indo_european,O_inf,15327931,4,3,3,5,3,3,1,3,2,4,2,4
esperanto,O_inf,5597332,2,2,2,5,2,4,2,3,2,1,2,1
han_dynasty_peak,O_inf,10129531,3,2,3,5,2,3,1,3,2,4,2,4
ming_dynasty_collapse,O_2,10471726,3,3,1,3,2,2,1,1,1,4,3,3
soviet_union_collapse,O_0,8640020,3,1,1,1,1,1,1,1,1,2,3,1
western_roman_collapse,O_0,8642900,3,1,1,1,1,2,1,1,1,2,3,1
athenian_democracy_peak,O_inf,8619678,2,5,4,5,2,3,3,4,2,3,2,3
augustus_caesar_peak,O_inf,10129518,3,2,3,5,2,3,1,3,2,3,2,3
ottoman_empire_peak,O_inf,10129529,3,2,3,5,2,3,1,3,2,4,2,2
maya_classic_peak,O_inf,17058091,4,5,3,5,3,3,3,4,2,4,2,4
weimar_republic_collapse,O_0,10368164,3,3,1,1,1,1,1,1,2.67,2,3,1
renaissance_florence_peak,O_inf,6891677,2,3,4,5,2,3,3,4,2,3,2,2
old_growth_temperate_rainforest,O_inf,17058091,4,5,3,5,3,3,3,4,2,4,2,4
coral_reef_healthy,O_inf,17058091,4,5,3,5,3,3,3,4,2,4,2,4
coral_reef_bleached,O_0,3848,1,1,1,1,1,2,2,1,1,1,3,1
corn_monoculture,O_0,4800,1,1,1,1,1,2,3,1,1,1,1,1
fragmented_habitat,O_0,4638796,2,1,2,3,2,1,3,1,2,3,2,1
savanna_transitional,O_0,6376149,2,3,2,3,2,4,3,4,2,2,3,2
deep_ocean_hydrothermal,O_inf,17058090,4,5,3,5,3,3,3,4,2,4,2,3
arctic_tundra_intact,O_0,7236557,2,4,2,3,2,3,3,1,2,3,2,2
early_successional_forest,O_1,329288,1,1,2,3,2,5,2,1,1,1,3,1
kelp_forest_healthy,O_inf,17058091,4,5,3,5,3,3,3,4,2,4,2,4
deep_meditation_samadhi,O_inf,17056166,4,5,3,5,3,3,1,4,2,4,1,3
psilocybin_peak,O_inf,17056153,4,5,3,5,3,3,1,4,2,3,1,2
waking_default_mode,O_0,6376141,2,3,2,3,2,4,3,4,2,2,1,2
focused_concentration,O_0,5509021,2,2,2,3,2,3,3,3,2,2,1,2
dreamless_sleep,O_0,1014768,1,2,1,4,2,3,2,1,2,1,1,1
rem_dreaming,O_0,6375661,2,3,2,3,2,4,3,2,2,2,1,2
catatonic_state,O_0,5288700,2,2,1,3,2,2,2,1,2,2,1,1
dissociative_state,O_0,4335428,2,1,1,1,2,1,2,1,2,2,3,1
manic_episode,O_0,11244440,3,4,1,1,1,5,1,4,3,1,3,1
flow_state,O_inf,5595421,2,2,2,5,2,3,3,3,2,2,1,2
regimen_stage1,O_0,4864157,2,1,3,3,2,4,3,4,2,3,2,2
regimen_stage2,O_0,4859369,2,1,3,3,2,3,1,4,2,4,2,2
neural_criticality_baseline,O_0,4873760,2,1,3,3,3,3,1,4,2,3,3,1
eeg_meg_sensor,O_0,4360864,2,1,1,1,3,5,1,3,2,2,2,1
criticality_controller,O_0,5730784,2,2,3,3,2,5,3,3,2,2,2,1
neurostim_actuator,O_1,4650976,2,1,2,3,2,5,3,4,1,2,2,1
closed_loop_criticality_device,O_0,5642704,2,2,3,1,2,5,1,4,2,2,2,1
neuromorphic_reservoir_controller,O_0,4864144,2,1,3,3,2,4,3,4,2,2,2,1
digital_pid_controller,O_0,7572960,2,4,4,1,1,5,2,3,1,1,1,1
resonant_criticality_device,O_0,4859373,2,1,3,3,2,3,1,4,2,4,3,2
two_body_problem,O_1,9171840,3,1,3,3,1,5,3,1,1,1,1,1
three_body_lagrange,O_1,7443841,2,4,3,3,1,5,3,1,1,1,1,2
crossdomain_oinf_floor,O_inf,10129526,3,2,3,5,2,3,1,3,2,4,1,3
yang_mills_navigator,O_inf,16837294,4,5,2,5,3,2,1,4,2,4,3,3
electron,O_0,2849280,1,4,2,1,3,5,2,1,1,1,1,1
muon,O_0,2849280,1,4,2,1,3,5,2,1,1,1,1,1
tau_lepton,O_0,2849280,1,4,2,1,3,5,2,1,1,1,1,1
